T1,T5,T20,M1,M5,M20,T5_adj,tercile_spread
0.0007511613985384702,0.001604894048024581,0.0032121627746077713,0.011764805360408977,0.026415696293424516,0.057107774374565254,0.002097271345532728,0.005430555655869267
8.662082125689244e-05,-0.0008093389608170291,0.007079051171451032,0.011488323786366474,0.028174226457094276,0.06037976295738586,-0.00016503974499754251,-0.007376898773138222
0.0011612858459603061,-0.0003555121452973978,-0.0024511582456288273,0.010657689557527756,0.023754530546553205,0.052972073709256925,0.0009761028571099347,0.000905928749167997
-0.0017902167826664556,-0.002437928132937014,-0.0030482657725038405,0.010723563933957417,0.024716802822031047,0.05960213166684226,-0.002539755424148371,-0.00435292392235206
-0.0015025478868424722,-0.004272948211128968,-0.006422310897294483,0.011769426602164167,0.02645410477159298,0.057972400553017396,-0.0031686466443363627,-0.011086999182063628
0.00046265083175826344,0.004059287808137986,0.003162987511387694,0.011925508455000029,0.02635383993409303,0.056104505995359176,0.003402782261154314,0.008315572671095884
-0.0007509278354723598,-0.001093533137728016,0.004883421418180375,0.011265075404846319,0.0260836534004194,0.05382519794309646,-0.0011080897811668667,0.00015643747844461438
-7.640193041250438e-05,0.0020724628898458226,-0.0003744385456163266,0.011179049607445077,0.028339130742949494,0.05716586833598277,0.0024237383800223902,0.0005573533446865902
0.0031766042539861047,0.003920857346650531,0.003613740893412259,0.011145642694353634,0.026802608662201462,0.05804734197208965,0.0045418827592809035,0.01174045792571364
0.0010729630977905583,0.0008408329271985095,0.009299638728670572,0.01245610509147926,0.029395069527847914,0.06172601846058185,0.001276652396657034,0.0023605643776005384
0.0021316252959373114,0.004634203423364225,0.007992235971005669,0.012582789394718918,0.027238670882421025,0.0612294473780603,0.004553688415043866,0.005556004891298626
0.0006994921274438118,0.0020920680699199902,-0.002461633358546951,0.011913215806076467,0.025744594741154498,0.05759887775119907,0.002495811490680952,0.009612536932850286
-0.00019232237125127214,0.002102340013700527,0.0035929345168300153,0.011497081573837682,0.026120009932337995,0.05678606873878926,0.002139937966366049,0.007013562612562536
-0.001198427512655815,-0.0034075364174222453,-0.004744654829378549,0.012487951443194405,0.02966554741936049,0.060635200336321186,-0.0027768737804177704,-0.00450856034151353
0.0004853887063595197,0.0019578725786776456,-0.004786550061115933,0.010838323283627832,0.027648631374206797,0.05767356901788682,0.002249564268709434,0.0059312245378873125
0.0012110605719140065,-0.0004804679168823461,-7.436233043103951e-05,0.01112212199801697,0.024929608205395064,0.052788305930543525,-0.0008638732656681708,0.0017194560696458029
-0.0008450483156929454,0.002345228897639681,0.0015121295284301814,0.010462905156647913,0.02785056297153361,0.059922814505037024,0.0034978304218013572,0.007228243487953017
-0.0006226338199127163,-0.0023910697536223976,0.002907804621054516,0.010855366510883728,0.0290494887767064,0.05681446603821793,-0.002478974826325316,-0.006981015584750925
-0.0001863107496856811,-0.0006517213307004762,-0.0028005436973092867,0.011457372226751283,0.025826374551497683,0.05999380699562242,-0.0007165966680750814,0.0008427512899531935
-0.0007418289522242622,-0.0022636686926314695,0.005760588044321672,0.011000586118602069,0.026357683809224337,0.056288728919364185,-0.0020629971830677593,-0.0004331176624379628
-0.0008353576600725626,0.002841565287263452,0.005624061276871312,0.011727048873986576,0.02664041612880693,0.06038951451354872,0.002914384484954951,0.008636341138374705
-0.0014702013013049733,-0.0011938680239512666,-0.0027562249466940017,0.011016021060018396,0.025717010509448582,0.0574697069469901,-0.0011689399504638178,-0.0037273206137487117
0.0017815542989113998,0.002142811606361946,0.0016546413482132786,0.01186706449467876,0.027338874357469387,0.05949620074338362,0.002963350674538969,0.006270215610604531
-0.0006801860553245839,-0.001149581082966209,0.0011654358642958404,0.012695814526606168,0.02605850672946678,0.05859241816609634,-0.0014211769998223832,-0.0031312082738111607
0.0004362292071031342,0.0004175522251928074,0.007985476472131334,0.011561640022237796,0.02744089120431915,0.05729186244183184,0.0010725106858569847,-0.0035108239438408546
0.0019498684901859426,0.002503188750264659,-0.003745873292016432,0.01256230984477427,0.028615297231398416,0.05971662589888627,0.0028734737870390716,0.003532126548539376
-0.0003623831650514439,-0.0009546912709708354,0.0049606918579954105,0.011828682051741698,0.025097232809045942,0.053249702948607744,-0.00110439936268967,0.0006847642413841115
0.0003238149692130249,0.004252853673557684,0.0033203105935480375,0.01189480994877189,0.029889318359788742,0.05817418060309295,0.0048347378708353105,0.008766205152888205
0.000597814102665626,-0.004367943295799336,-0.005131682501530832,0.011490616348838887,0.027265192347368575,0.05683525156681956,-0.00488379809512758,-0.007000198398451364
-0.0013897191563763411,-0.0017380968409290282,0.0036637654602779653,0.01177998911861712,0.02729513090006889,0.06323531900891828,-0.0021378792937067443,0.0009894725205249512
-0.0006832997002989078,0.0018350835132403195,-1.8212436859460225e-05,0.011118175990925627,0.026473995628587075,0.05761983281588904,0.002459317155607424,0.0008457001841926307
-0.00035083304729614437,-0.0029802260742202488,-0.0031264475367548056,0.010997916938195478,0.02420673390360233,0.05870383642933434,-0.0031407802315275217,-0.00885126587538174
0.0016638520230530087,-0.00047858147199413334,0.00303993420809545,0.010838111549829384,0.02908800971651565,0.05533956073299338,-3.836353152839882e-05,-0.004694172224545598
0.00010819678866661138,0.0007995131574145904,-0.007920660411494666,0.010587358168455562,0.025018507659599086,0.05442064490916638,0.0015903219361910975,0.004575791790519517
0.000748151777814543,0.0033168545668212047,0.006603632557011595,0.011963720106510332,0.028453521614052197,0.06309674204324014,0.0027440291125334242,0.00011218629565773258
-0.0021597547983285732,-0.0025815850914435645,-0.0001819702733406803,0.012209535906025032,0.027178019750455265,0.05589307487211796,-0.0021086166064033683,-0.004800597855239888
0.0021204013548415867,0.000616225834889638,0.0037662021169692296,0.012971000653832486,0.02688864420891575,0.05501899415392799,0.0007616973403432866,0.0013486043320497841
-0.000524750993823736,-0.0005411379027824425,-0.001572466363773102,0.011512002641846562,0.027569058341416663,0.05301759018366778,-0.00033088467009640245,-0.003194809828888188
0.0011137676387010555,-3.8358707667949936e-05,0.002273789252602435,0.011386596855371077,0.02426894235142426,0.05374884346909816,0.0006604574742804161,-0.006094044303910135
0.0018279625127840446,6.919012837377174e-05,-0.006122745135918742,0.01164699906967278,0.023911534560624212,0.06175533448491053,-1.1561939094828281e-05,-0.0010705297076962785
-0.00048074786888821345,-0.0015787195266591311,-0.0023699306216682166,0.01085926676916952,0.026960846489619928,0.0538072001764689,-0.0006855202375284002,-0.000978730471667212
-0.00015010895833637896,0.0026294688870251233,0.009085089386001638,0.01114223033469877,0.02587148193573071,0.05838957370855014,0.0018770284065470829,0.009603509171949355
-0.0007011024686354467,0.0011717330656496315,0.005210759128006847,0.010493200753490518,0.025195674534970357,0.053655361442498536,0.001873999778057464,0.0076853420864983315
0.002329980172431191,0.0038248876507520806,0.006375853885332004,0.012190957903010329,0.026505634816777788,0.06391457946092537,0.0035695728704398556,0.01345071512983187
0.0015183379082065885,0.0021562665363219343,0.0025938585310258163,0.01118136710033276,0.025779051513694504,0.05691379248119795,0.002735535185846444,0.008263598404591073
-0.0014439817717221302,-0.0018300429980544954,-0.0039416092533102,0.011721141130893007,0.028362258352209416,0.06593156807946227,-0.0009479488983265423,-0.005143594107356426
0.0016731280194193072,0.002301410862904907,0.0024908309556690945,0.010869464578200967,0.02593069393408261,0.058608053787349366,0.002516620878049336,0.0010371903417045057
0.0005905784853998382,-0.0015897153681057607,6.773805467189664e-05,0.010931429196930076,0.023959880896630526,0.0558934427099914,-0.0017372422727592442,-0.005826543715180283
0.0010648149936508366,0.00091436877683895,0.008261603915089042,0.012278917487605508,0.028011127705315646,0.057776095177972775,0.0012894982669572575,0.005260560237657009
0.0005998375503996749,0.0003205570711249074,0.007050010431770028,0.012836982151890115,0.027285653761418713,0.0640848180391038,0.0010813965042105835,0.0031611233827771217
-9.248991366588274e-05,0.0004432820120046017,-0.004516067122759824,0.010941869712174195,0.02464588007307813,0.05256942208094615,0.0007933982304346351,0.0008628937353477402
-0.0017025947574517693,-0.0007698399081604689,-0.0005027202324798079,0.012220534706214661,0.028568510859622878,0.05866658115396123,-0.0002503710840255082,-0.004254002447583895
-0.0008455062742650703,-0.0029739315432938365,-0.004533987402677663,0.011514387250113866,0.026744475041340265,0.054433690980106184,-0.00231448149330734,-0.004467239619118504
0.00016995165460293617,-0.00037152217419456345,0.008992005219085612,0.011850563376998559,0.027241613493492495,0.05624344182121682,-9.077000731434874e-05,0.0038144992428975743
0.0006363405849212664,0.001984115395078701,0.0106353805018821,0.011931018564962361,0.026990644882516745,0.057452772968711964,0.0016496071620689166,0.006402245426777194
-0.00030579667990087155,-0.0029952968231154718,0.0011636014643004772,0.012121136211921714,0.027479933580324318,0.05847300075730543,-0.0013404509815642788,-0.0033079581279023326
0.00024369687260668868,0.0016380463046831465,0.001542295393258153,0.010644189129676067,0.025912130464800513,0.05330764991622052,0.0029665188182516006,0.001180681137439018
-0.001757054065757782,0.0007639012099955344,0.0124016721338043,0.011192053296830465,0.024717959901810856,0.052358021336656485,0.0002691562696912637,-0.0004622336930033403
-0.00038509891992542274,0.0011477281166594193,3.508971991104959e-05,0.011936523927825949,0.02777779073085786,0.05747705439900021,0.0012504822842230696,-0.0023792459212172534
1.5833735502414e-05,-0.0012183624945467026,-0.0023197703730838547,0.011133564315569073,0.02334256470499547,0.05271700837069098,-0.0002796454839765511,-0.004000028682057418
0.0007693816958653029,0.000363645694907314,-0.002424482862088252,0.012573868567018004,0.027559987322511262,0.061827887000707044,0.0003001393832226967,0.004148548804803653
-0.0005770395767764936,-0.0015997382900029837,0.0025039139837710225,0.01129859999274851,0.025628771942945255,0.05690442474907052,-0.0014416195824671976,-0.0041621021691663285
0.00011252901965243138,-0.0029505049647145327,-0.005155173890039738,0.011987282826066384,0.0272721905402504,0.05894350961312118,-0.002766204454507592,-0.009544915276833365
0.00032298132448417495,0.004172105662924805,0.013659456258219783,0.01169980756063845,0.025951224513779635,0.05901369923798146,0.004823510416381873,0.011160995310908809
-0.00035396024171602865,-0.005327813670159479,0.0017865864313013323,0.011549965461394814,0.02673158703610007,0.05917696925975801,-0.004988106200173504,-0.007693190795911506
-0.00048146555971338473,-0.0015077627259540757,-0.0037667767993382756,0.011321645358101255,0.028277184003786118,0.05475372734496677,-0.0005614571444897859,-0.006368078525614175
0.002083018921290525,0.0045611473534092764,0.009245575056876672,0.01250611641247686,0.027261693731000427,0.06208635968220898,0.005873705953338405,0.011387380086694675
-0.0015643087057297456,0.00024058406477864326,0.0058672333545019715,0.011327166551987282,0.02384926227716379,0.05532092963076431,-0.00011138540854416648,0.0002032900968967908
-0.0009479636802810431,0.00040831147703360767,0.00787694569594669,0.011641353978658571,0.024087026391407754,0.05894905718357966,-0.0005237938660704474,0.003491736290404198
-0.001303246815146576,-0.003226000972639701,-0.012789219538661866,0.01130081941925583,0.026574794175964304,0.0590495545993892,-0.002941857418616815,-0.006935761338005346
0.001525969443915155,0.004986347519102287,0.009876154446535765,0.011396721319869772,0.028627423228905966,0.0559830584581915,0.005415917233361559,0.006090898939918984
-0.0005938508835179675,0.0031055309893843292,0.002893585629261481,0.011206167646676117,0.027355548897648733,0.0579204828689455,0.002514251870529797,0.007060251940595383
0.0011077912417125264,0.004105574206266553,0.008261478789890385,0.01173293800074762,0.02809444124163774,0.06170116680745315,0.004325280825057095,0.01678339287891791
-0.0005356011541657127,0.0006403204395274426,0.011216476158840413,0.012864063736083347,0.026342430562293094,0.05928696467907516,0.0009578110540422378,-0.0005947511139788681
0.0008002682932086157,0.0027304703064693777,0.001721155164151706,0.011932471715958322,0.02542402026674917,0.05509842101202722,0.002830281515410579,0.006182696630098939
0.0007029236006005694,7.985531436955255e-05,0.004177715830037238,0.009777873155855165,0.02484556046923786,0.05304442413790708,0.0004204109246456262,-0.0004933630329718537
-0.001588870980601119,-0.00026381141664380477,0.0007188114427293436,0.010829122777804501,0.02270916776284308,0.056632767307759485,-0.00019214224940051867,0.000720014326873964
-0.00021807805910161452,-0.0005873438434884604,0.0012448214390277464,0.012554190159851649,0.030272513005184236,0.05936718174480091,-0.00027780804915346634,-0.0053278868063811454
0.0005336907602971314,4.039635437892341e-05,-0.004764292934393944,0.011269830507729893,0.02516275385877912,0.06293864984592079,0.0011033838945582039,-0.00403491746645117
0.0010018852727036746,0.0015724873655397304,-0.0005633847523800123,0.011479938442183061,0.02710686354350145,0.057860770430031155,0.0019996192186952093,0.006377760848913819
0.0006541383414400857,0.0003934309393273429,0.005284649272932296,0.010962498802547476,0.02685912523763805,0.059262569666678346,-0.00012199878127286561,0.001451722550930074
0.0008695533540134319,0.0013935629810769789,-0.0003480827368251005,0.012653131176073544,0.03129800517543097,0.05885550573789739,0.003360382794478435,0.001425413148163978
0.0015444659035566692,0.0012264172445980272,-0.00017570306532458941,0.01133601435000339,0.025348249942391633,0.05935133817486548,0.001529738865584203,-0.004143789123017569
0.0004038489777482052,0.0020538293792682133,-0.004719967343498184,0.01093883905570192,0.025288629697231935,0.058997330663146906,0.002441652285864659,0.004698250339659837
0.0008834063769682417,-0.0017540972345732638,-0.004234323428464221,0.011033504693465139,0.025112784616902216,0.05604573323498353,-0.00013175738126796092,0.0014927629116601971
-0.002917724630972621,-0.001763273666603647,-0.000326616873615563,0.011475640906215417,0.02723549898190681,0.05831162574983987,-0.0009526299024816225,-0.007153148811179
0.0007988831674775973,0.0011931375957826792,-0.00032902269939898577,0.010966444325427219,0.027057602577673312,0.06090368475116928,0.0018380609493991104,-0.005420858937390882
-0.001620403637089783,0.0010596875963782835,-0.0014924122596304099,0.011474241038332701,0.02782922181509947,0.053028865818461814,0.0012598068398070863,0.004247635489774473
0.0003641257063912283,0.00032347579743479505,0.0027900772845208185,0.01095536770878097,0.023882457929100563,0.05253659294443235,0.00039157100442403266,0.003739756490592519
0.0011061323410248782,0.004427790332351558,0.008828833619838716,0.0119003041412635,0.028661164648264875,0.05639676923086154,0.004944863791625253,0.012165014300125315
-0.000862767035081903,-0.002496177557081697,-0.0013752100176033385,0.012343688594746416,0.025311513947683183,0.05953607244834242,-0.002158915698533523,-0.0015493239373538742
0.00035105285442676016,-0.0001894163787097611,-0.003049974929592377,0.011521507196078088,0.026562996273263854,0.055360075472858754,0.0006947230760579567,0.007985192498968795
0.0008105918401705331,-0.0007788336240772762,0.0029608959237210648,0.012161462154423854,0.029128354102181002,0.052509704889836764,-0.0005435584033467993,-6.855219616175377e-05
-0.0011306319815810836,-0.0016743178927441978,-0.0016908655825101466,0.010788108278700689,0.02857842859830857,0.06533258160158187,-0.0011644661447743343,-0.004048737178533053
-0.0006540992093801816,-0.0016511563323582492,-0.005773806732800041,0.01185244997085565,0.026720693903072395,0.060554376005386164,-0.001111873156958692,-0.006468782920600977
0.0010410183802661446,-0.00016718621602141592,-0.0018251634725652893,0.011884611992610743,0.02841930052307908,0.054752317543991895,0.0007309036196213191,0.000798194486257362
-5.8406274489555796e-05,-0.0014565117768339532,-2.942067396406263e-05,0.01164293261622719,0.02757630950302247,0.05855045331033316,-0.000654958616265352,-0.0018665770238711823
0.001707791063950091,0.004881877499090975,0.0011690202526498394,0.012223241411657464,0.026427195039796885,0.05109828601533966,0.004985115983139969,0.01206105716675254
0.0013138729267337496,0.0014647679351807185,0.005163240431195493,0.011720578969829245,0.02718300035292804,0.06199674516952417,0.0020111520845236923,0.0005438636606280576
-0.0004253690648110743,-0.0036602806109735323,-0.0018589279642815656,0.011776561756301311,0.02569050820581405,0.062156891161961256,-0.003147658394339861,-0.007492160537682443
-0.00016579652860759832,0.0035252030149880106,0.005301069128825329,0.010431799444273861,0.026141864224293133,0.05612275660112462,0.003594763847424883,0.009796250432422621
0.00014009172501673055,0.0027071181239049654,0.0017100961449237322,0.011889088762000873,0.024329030949007475,0.05369894664082406,0.0032182314676683903,0.0068076590177748525
-0.0006121047162255083,0.00011295152510401207,0.005045037563752951,0.010931057219780294,0.025216173035021248,0.058816003129535915,0.0010158102125389563,0.0003607769818002816
0.00013950931445981586,-0.0027501633664463424,0.005124411403789736,0.011025364447562466,0.026933070256717238,0.055433129528732604,-0.002123907284952207,-0.006817763767899651
0.0008641026230633661,0.0003488219153078181,0.0003408640002678518,0.011195765107458787,0.025718186063567367,0.05643934729618094,0.000532998954648136,-0.0031089194040118955
-0.00030958535860513975,-0.0022545017740663504,-0.005629924601466112,0.01169713314394415,0.028661857189159312,0.06261224867133887,-0.0013829017801289323,-0.0005309973306985597
-0.0008317918677745942,-0.00036488868611717225,0.0040099179337957725,0.012632338683615121,0.028275590211226703,0.05278701691073442,0.0016177692404919192,-0.003652448172316232
0.00013881253750176812,0.0014894078584648327,0.004614289716965403,0.011270779523115759,0.02670159588775695,0.05723864263915117,0.002342984008397711,0.002534601798023115
-0.0019261327376367576,0.00038414877888757624,-0.004585596933661068,0.010758620074508512,0.025063592078546845,0.05733021788336922,-9.395251132676242e-05,0.002445213943239693
0.0006993374413672472,-0.0020761612533246898,-0.003667541833906516,0.011402797918340191,0.025962808365807274,0.055671934045644925,-0.0017049941387689371,-0.007630385556425272
-0.0003813689127765885,-0.0004249124483210835,0.0003836292111370781,0.013211277801613066,0.02969106273387915,0.0613308355357423,3.395598915659421e-06,-0.0006803257949197169
0.0010572006981789841,0.001119097098858851,0.0010738344949242538,0.01243020330691255,0.02603267773586645,0.055731947661642224,0.0021646115334829053,0.006362429639774303
6.351946330524053e-05,0.0004047754270068546,0.005880747669234786,0.012405925281672399,0.02845838854080007,0.056467940406888566,0.0014265849579107267,0.007051947563687648
0.00023331992762571244,-0.0002140070645463163,-0.0011813632734975574,0.012071666597793155,0.02864340900825282,0.06111341586697441,0.0007675359217422128,0.0022307344834126674
-0.00014945169473048607,0.0016558166757429792,0.002774189477809983,0.012613275315991651,0.028814238514380825,0.05383902011250217,0.001736496255567437,0.006376949559198927
0.0008386450906619829,0.001602836981018691,-0.0020078142615883045,0.013852107391200482,0.02887950542752875,0.06286119968848566,0.0014682844935698393,0.005931216260141371
-0.0008428555116668278,-0.001457988503455271,0.004965375422317599,0.011545352892355832,0.029043120075758013,0.05819644675535221,-0.0013288743766302455,0.0021385917410126857
0.00018174211105542805,-0.0018494641657285941,0.0046485289918166035,0.01169607965057062,0.027162436856680273,0.06436126084855288,-0.0009216086192132106,-0.002649630736444049
-0.0005929413591969302,0.0012985097332139136,0.005582934021636326,0.012280078468448238,0.025437379346201203,0.05944037799870955,0.002283418027595027,0.001851569143747397
-0.0002714713024090657,0.0022710073365907915,0.008126850428164155,0.01146690393504213,0.026413864147822028,0.05804744458048374,0.0021691022877420407,0.006742195633446657
0.0008943341965102421,0.002257552810675543,0.0022803372330829313,0.010589755240374558,0.025807328069224707,0.05740594895260772,0.0033492390250732225,0.007901872414851314
0.00028242718477811834,-0.00010494987164683891,0.007102307891243607,0.011260444157753914,0.02558398805104263,0.05871514296099548,0.00014416268264257558,0.006621035526706753
-0.0006316452298919261,0.002308003413839668,0.00821444251327549,0.011964213905711335,0.027647845462152314,0.06093420008332626,0.0022229523250066555,0.004847849428794163
0.00116035971449362,-0.0022733246785218604,0.0023455992294878387,0.011670475957733017,0.02924006307510045,0.06299599952985947,-0.002244657331774074,0.0006769040605305343
-0.0008750027439044138,-0.0017817152021553466,-0.0017350559910286334,0.01021013810264352,0.025503621590386542,0.057586676172544274,-0.0004072055198779021,-0.006886489288363814
0.0009564147227497599,0.0018491029596503878,0.0006301094034014762,0.011835216409870463,0.025262596517330184,0.05483432623483447,0.0024089175818063214,0.003932735534972217
0.000701156337167783,-0.00290562810054562,-0.005229773262921903,0.012033174060421644,0.030121715318185107,0.053176503431351996,-0.003442350284662157,-0.007734272616194152
0.0005614531150948129,0.0034678976801358254,0.0010232623536344198,0.012267660172619542,0.025663506636664155,0.0546582000515914,0.0035513802150239624,0.007543881699803269
-0.00027048734883547307,-0.0027946725356653426,-0.004045798558284936,0.011503571598610422,0.025179775246201946,0.053885496634501706,-0.0019420942741831034,-0.002338805334894228
0.0010806537875780009,-0.0016790470951111814,0.004363322947383454,0.011009599877336617,0.024766138543727095,0.055376927316733,-0.0010199447909920998,-0.003958405332699647
-0.0005764904129959918,-0.0008107072841443821,-0.0004237329832052251,0.01202394359879529,0.02939590722358531,0.05971852572916304,-0.0006437169343614364,0.0031577106260972914
-0.0004962190411758493,-0.0011361982573718256,0.0005445166777423539,0.010787659088753813,0.026661949060789898,0.06373629427653632,-0.000657010097049412,-0.00424132383181714
0.000322952489409708,0.001967187178486011,0.003152461840942308,0.011147622367198028,0.02517327067376097,0.057132219674554105,0.0033643762261974276,0.008632028159808073
-2.656616961490605e-05,0.004814125164526888,0.0017810950959377281,0.012361507462334569,0.026406763618309254,0.05185255659579846,0.0056303018667886,0.01273229058451273
0.0009244068651728676,0.0013241678418263341,-0.0032102799681465117,0.011864518693609412,0.028221660502130427,0.060472709498902356,0.002157278309380973,-0.005530425200046096
-0.0005618456017110021,0.00020951920422600394,-0.0037636918416213577,0.010842424420308007,0.024148042933003572,0.05533153969945359,0.0001584320570930289,0.004060002124687743
0.0007064295114538172,-3.0409231475320267e-06,-0.0014249945805269065,0.01168203603077242,0.026822754921932222,0.06198350436952613,0.0012375789470324072,-0.00107072761577243
0.0011355620176593947,-0.0013778267764687625,-0.007512709335399165,0.010818182358204682,0.023933313692302977,0.05361057093066424,-0.0009789506767545989,-0.0093239617461201
0.0006608109489407491,0.0003572912788260931,-0.0014866374360396465,0.011263908069875516,0.02698561734619176,0.060046695672503446,0.00042807576093664045,0.000954105611315127
0.00036616435500168553,0.00016957914122022748,0.0029773396437423384,0.012914416081243926,0.027701806880250677,0.058033005654678796,0.00026055353114675094,-0.003369373994117992
0.0008853612204195593,-0.0003466443518447707,-0.003104935216847897,0.010325501204343062,0.02422630303702967,0.05793298744961397,0.00016772143383814828,0.0002753733012028064
0.0001761288729679257,0.0005099282270232335,-0.005627863802764114,0.011691709980389747,0.02813769710889147,0.05857233695262861,0.0011867086956518524,0.0038730994026121616
0.0008892647002054768,0.004479205173371313,0.0066147504585669864,0.011901872165460464,0.02713707095984106,0.06042425474022029,0.004856947510405681,0.008872354025336336
0.0003108762539075733,-0.0021258400125189125,0.0005413965006845508,0.011970055624020813,0.029662819869193755,0.05673730951834887,-0.0025450726429552127,0.0020855549852398856
5.144786205307891e-05,0.0003978626484156929,0.0031687610110326925,0.011522380126605145,0.025752419854393437,0.06172095175640133,0.0015930079910894018,-0.005564803075743233
-0.0010988861757141649,-0.0007181229011050368,-0.0016793130081344458,0.012163515431833544,0.024443692004751345,0.057707262544173,-0.0008999338524790314,-0.004987266198486121
0.0001728610963001914,-0.002050522127892416,0.006114490724686468,0.011863757297208021,0.02794592294187949,0.06575895256745434,-0.0014185969904914315,-0.003473736014679235
-0.0014177331863016284,-0.0013504070784328963,-0.002406795745411837,0.011059214422424031,0.025970503818590805,0.055118928928937536,-0.0012295951002151047,-0.00425416956317202
0.0002303774713707689,0.0001942609600830643,-0.0033374564121501585,0.011340748348473699,0.027284176458995574,0.05778610044211696,0.001591258084645436,0.0006888552779601785
0.0009915929516561576,0.0038553548768073737,0.0013159599494685864,0.012740532576528482,0.024758724351173208,0.05170828059222539,0.004180501251683743,0.008974708480015855
0.00035817678995063245,0.002401013783080384,-0.00022381874937918582,0.011862094404229421,0.02502527032025856,0.05088963865424247,0.002910687245519591,0.00013447828030930143
0.0001644131800423857,-0.0026961057842000372,-0.0023178414325636157,0.012970458569357732,0.026651531898554574,0.055463407020327045,-0.0026836123232716674,-0.0075433178908637126
0.0006569815702578124,0.0016521232530130076,0.0014959239121905999,0.011916679006691522,0.026664478659274737,0.05539929285894777,0.0019061635347485688,0.004805469640267482
0.0014204404112367075,0.0016869180435306163,0.001681033096568388,0.010651068540095275,0.028743128545897927,0.06330995166399864,0.0027438950148812994,0.005868633869403817
-0.0002439036463143694,-0.0007949106170813643,0.005174719824829357,0.012102158145804301,0.025744687619720465,0.05319648518441034,0.0006041847394652213,0.0019776029298616627
-0.0006725394163884667,0.0008936408332962004,-0.004247625896534242,0.012452484090282075,0.02726006407311405,0.06004892902942122,0.00264579575870056,0.004766299826856544
8.415284405096645e-05,0.0013388256456915804,0.0031987127047195464,0.011501867511157499,0.026636178986732557,0.055825177461122616,0.001394795624311739,0.005137524828857827
